customer_id,routine_flg,name,class,gender,start_date,end_date,campaign_id,is_deleted,campaign_name,class_name,price,customer_start,customer_end,mean,median,max,min,tmp_customer_end,membership_period
IK970822,0,XXX,C03,M,2018-12-06 00:00:00,2019-02-28 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-12-06,2019-02-28,6.666666666666667,6.0,8,6,2019-02-28,2
IK972922,1,XXXX,C02,F,2016-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-11-01,,5.25,5.5,8,2,2019-04-30,29
IK973289,0,XXXX,C01,F,2018-04-09 00:00:00,2018-08-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-09,2018-08-31,3.4,2.0,8,1,2018-08-31,4
IK975392,1,XX,C01,M,2018-08-10 00:00:00,,CA1,0,通常,オールタイム,10500,2018-08-10,,7.625,7.0,11,5,2019-04-30,8
IK975905,1,XXXX,C03,M,2018-03-01 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2018-03-01,2019-02-28,3.5454545454545454,3.0,7,1,2019-02-28,11
IK978123,0,XXXX,C01,M,2018-03-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-03-01,2018-09-30,4.333333333333333,4.5,6,2,2018-09-30,6
IK979321,1,XXX,C01,F,2018-12-10 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-10,,8.0,8.5,10,5,2019-04-30,4
IK979398,1,XXXXX,C02,F,2017-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-04-01,,6.083333333333333,6.0,9,4,2019-04-30,24
IK980021,1,XXXXXX,C03,F,2018-11-13 00:00:00,,CA1,0,通常,ナイト,6000,2018-11-13,,9.0,9.0,13,5,2019-04-30,5
IK980980,1,XXXXX,C03,M,2016-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-11-01,,4.833333333333333,4.5,8,1,2019-04-30,29
IK983460,1,XXXXXX,C02,M,2015-10-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-10-01,,5.25,5.0,8,3,2019-04-30,42
IK985783,0,XXXXX,C01,M,2017-07-01 00:00:00,2018-04-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-07-01,2018-04-30,3.0,3.0,3,3,2018-04-30,9
IK986011,1,XXXX,C02,F,2015-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-09-01,,4.833333333333333,5.0,6,1,2019-04-30,43
IK986467,1,XX,C02,F,2015-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-11-01,,4.666666666666667,5.0,6,3,2019-04-30,41
IK988092,1,XXXXX,C01,M,2018-04-11 00:00:00,2019-03-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-11,2019-03-31,4.75,5.0,10,1,2019-03-31,11
IK988102,1,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-01-01,,6.416666666666667,6.5,9,4,2019-04-30,15
IK990829,1,XXXXX,C01,F,2017-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-01-01,,5.916666666666667,6.0,9,3,2019-04-30,27
IK995737,0,XXXXX,C03,M,2019-03-13 00:00:00,,CA1,0,通常,ナイト,6000,2019-03-13,,7.0,7.0,7,7,2019-04-30,1
IK998240,1,XXXXX,C01,F,2017-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-01-01,,6.0,6.0,8,5,2019-04-30,27
IK999111,1,XXXXXX,C01,M,2018-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-03-01,,6.666666666666667,6.5,9,2,2019-04-30,13
IK999272,1,XXXX,C01,M,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,3.9166666666666665,4.0,5,2,2019-04-30,46
OA000310,1,XXXXXX,C02,F,2016-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-01-01,,4.916666666666667,5.0,7,3,2019-04-30,39
OA002160,1,XXXX,C02,F,2019-01-13 00:00:00,,CA1,0,通常,デイタイム,7500,2019-01-13,,8.0,8.0,10,6,2019-04-30,3
OA003002,1,XXXX,C02,F,2015-12-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-12-01,,4.25,4.0,8,2,2019-04-30,40
OA003684,0,XXXXX,C02,M,2017-09-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,デイタイム,7500,2017-09-01,2018-06-30,4.0,4.0,5,3,2018-06-30,9
OA004129,1,XXXXX,C02,F,2018-04-13 00:00:00,,CA3,0,入会費無料,デイタイム,7500,2018-04-13,,7.75,8.0,10,5,2019-04-30,12
OA007004,1,XXXX,C01,M,2017-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-04-01,,5.5,6.0,8,3,2019-04-30,24
OA007936,0,XXXXX,C01,M,2016-06-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,オールタイム,10500,2016-06-01,2018-05-31,3.0,3.0,4,2,2018-05-31,23
OA008665,1,XXXXX,C01,M,2016-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-10-01,,4.5,4.0,9,2,2019-04-30,30
OA016045,1,XXXXX,C03,F,2015-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-11-01,,4.5,5.0,7,1,2019-04-30,41
OA018910,1,XXXXXX,C01,F,2017-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-04-01,,5.5,5.0,7,4,2019-04-30,24
OA020755,0,XXXX,C02,F,2018-02-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-02-01,2018-07-31,3.25,3.0,6,1,2018-07-31,5
OA020996,1,XXXX,C02,F,2016-06-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-06-01,,4.25,5.0,6,1,2019-04-30,34
OA021894,0,XX,C03,M,2017-11-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,ナイト,6000,2017-11-01,2018-04-30,3.0,3.0,3,3,2018-04-30,5
OA022685,0,XXXXXX,C03,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1,入会費無料,ナイト,6000,2017-12-01,2018-04-30,3.0,3.0,3,3,2018-04-30,4
OA023562,1,XXXXX,C03,F,2018-06-12 00:00:00,,CA2,0,入会費半額,ナイト,6000,2018-06-12,,7.9,8.0,10,6,2019-04-30,10
OA025439,1,XXXXX,C01,M,2015-07-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-07-01,,4.583333333333333,4.0,8,2,2019-04-30,45
OA025614,0,XX,C03,M,2017-08-01 00:00:00,2018-04-30 00:00:00,CA2,1,入会費半額,ナイト,6000,2017-08-01,2018-04-30,2.0,2.0,2,2,2018-04-30,8
OA027325,1,XX,C03,F,2018-12-02 00:00:00,,CA3,0,入会費無料,ナイト,6000,2018-12-02,,7.75,7.5,10,6,2019-04-30,4
OA030221,1,XXXX,C02,M,2018-07-04 00:00:00,2019-01-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-07-04,2019-01-31,5.285714285714286,6.0,7,2,2019-01-31,6
OA030640,0,XXXXX,C01,M,2017-09-01 00:00:00,2018-08-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-09-01,2018-08-31,2.2,2.0,3,2,2018-08-31,11
OA032400,1,XX,C03,M,2016-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-11-01,,5.25,5.0,8,3,2019-04-30,29
OA032662,0,XXXXX,C02,F,2017-07-01 00:00:00,2018-05-31 00:00:00,CA2,1,入会費半額,デイタイム,7500,2017-07-01,2018-05-31,3.0,3.0,3,3,2018-05-31,10
OA034442,0,XXXXX,C02,M,2019-02-05 00:00:00,2019-03-31 00:00:00,CA1,1,通常,デイタイム,7500,2019-02-05,2019-03-31,7.0,7.0,11,3,2019-03-31,1
OA037898,1,XXXX,C02,F,2017-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-04-01,,5.25,5.5,7,3,2019-04-30,24
OA038299,1,XXXXX,C01,F,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,4.916666666666667,5.0,8,2,2019-04-30,29
OA039044,0,XXXXX,C01,F,2017-11-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-11-01,2018-09-30,3.0,3.0,4,2,2018-09-30,10
OA041099,0,XXXXX,C02,F,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-11-01,2018-07-31,2.5,2.5,3,2,2018-07-31,8
OA041301,1,XXXXXX,C03,M,2017-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-05-01,,5.75,6.0,9,1,2019-04-30,23
OA046054,1,XXXX,C01,M,2016-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-04-01,,4.0,4.0,6,1,2019-04-30,36
OA047996,1,XXXX,C02,F,2017-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-04-01,,5.75,6.0,9,2,2019-04-30,24
OA052506,1,XXXX,C03,F,2016-03-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-03-01,,4.166666666666667,4.0,7,1,2019-04-30,37
OA052852,1,XXXXX,C02,M,2017-11-01 00:00:00,2018-11-30 00:00:00,CA1,1,通常,デイタイム,7500,2017-11-01,2018-11-30,4.125,3.5,7,3,2018-11-30,12
OA053175,1,XXXX,C03,F,2017-06-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,ナイト,6000,2017-06-01,2018-05-31,3.5,3.5,5,2,2018-05-31,11
OA054208,1,XXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-08-01,,4.5,5.0,7,2,2019-04-30,32
OA057829,1,XXXXX,C03,F,2017-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-05-01,,6.666666666666667,7.0,10,4,2019-04-30,23
OA057953,1,XXXX,C01,M,2018-04-08 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-04-08,,7.083333333333333,7.5,9,4,2019-04-30,12
OA058104,1,XXXX,C03,F,2018-05-07 00:00:00,,CA2,0,入会費半額,ナイト,6000,2018-05-07,,7.7272727272727275,7.0,11,4,2019-04-30,11
OA061430,1,XXXX,C01,F,2017-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-05-01,,5.666666666666667,6.0,8,3,2019-04-30,23
OA061841,1,XXXX,C01,M,2016-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-12-01,,5.083333333333333,5.0,10,2,2019-04-30,28
OA067269,1,XXXXX,C01,M,2018-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-03-01,,7.166666666666667,7.5,10,5,2019-04-30,13
OA068305,1,XX,C01,M,2018-05-11 00:00:00,2019-01-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-11,2019-01-31,4.666666666666667,4.0,10,2,2019-01-31,8
OA071756,1,XXX,C01,M,2015-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-05-01,,4.166666666666667,4.0,6,2,2019-04-30,47
OA072075,1,XX,C03,F,2017-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-01-01,,5.25,5.0,8,3,2019-04-30,27
OA075024,1,XXXX,C01,M,2015-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-09-01,,5.0,5.0,8,2,2019-04-30,43
OA076062,1,XXXXX,C01,M,2017-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-10-01,,6.583333333333333,7.0,10,4,2019-04-30,18
OA076575,1,XX,C01,M,2018-10-08 00:00:00,2018-12-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-10-08,2018-12-31,4.333333333333333,3.0,7,3,2018-12-31,2
OA078433,1,XXXXX,C03,M,2016-10-01 00:00:00,2018-08-31 00:00:00,CA1,1,通常,ナイト,6000,2016-10-01,2018-08-31,3.6,2.0,7,2,2018-08-31,22
OA082154,1,XXXX,C01,M,2016-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-02-01,,4.583333333333333,4.5,7,2,2019-04-30,38
OA082783,1,XXXXXX,C02,F,2016-10-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-10-01,,5.583333333333333,6.0,8,3,2019-04-30,30
OA085890,1,XXXXX,C01,M,2015-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-08-01,,3.9166666666666665,4.0,6,2,2019-04-30,44
OA086620,1,XXXXXX,C01,M,2018-05-05 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2018-05-05,,8.181818181818182,8.0,11,6,2019-04-30,11
OA096118,1,XXXXX,C01,F,2015-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-12-01,,4.75,4.5,8,2,2019-04-30,40
OA096601,0,XXXXX,C02,F,2018-09-03 00:00:00,2018-11-30 00:00:00,CA1,1,通常,デイタイム,7500,2018-09-03,2018-11-30,5.666666666666667,5.0,8,4,2018-11-30,2
OA098556,1,XXXX,C02,F,2015-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-11-01,,4.75,4.0,10,2,2019-04-30,41
OA100873,1,XXXXX,C03,M,2018-05-10 00:00:00,,CA2,0,入会費半額,ナイト,6000,2018-05-10,,8.090909090909092,8.0,11,5,2019-04-30,11
OA101976,1,XXXXX,C03,M,2016-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-01-01,,4.666666666666667,5.0,6,3,2019-04-30,39
OA103150,1,XXXXX,C02,M,2018-06-01 00:00:00,2018-08-31 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-06-01,2018-08-31,4.666666666666667,3.0,9,2,2018-08-31,2
OA103624,1,XXX,C01,M,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,5.166666666666667,5.0,8,3,2019-04-30,46
OA103911,0,XXXX,C01,F,2017-08-01 00:00:00,2018-06-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2018-06-30,2.6666666666666665,2.0,4,2,2018-06-30,10
OA104261,1,XXXXX,C02,F,2019-02-14 00:00:00,,CA1,0,通常,デイタイム,7500,2019-02-14,,7.5,7.5,8,7,2019-04-30,2
OA104546,1,XXXX,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2017-12-01,2018-12-31,3.4444444444444446,3.0,7,2,2018-12-31,12
OA104710,1,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-11-01,,6.833333333333333,7.0,11,4,2019-04-30,17
OA105615,1,XXXX,C02,M,2019-03-02 00:00:00,,CA1,0,通常,デイタイム,7500,2019-03-02,,8.0,8.0,8,8,2019-04-30,1
OA106766,1,XXXXX,C01,F,2019-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2019-01-01,,7.333333333333333,7.0,8,7,2019-04-30,3
OA107754,0,XXX,C01,M,2019-01-11 00:00:00,2019-02-28 00:00:00,CA1,1,通常,オールタイム,10500,2019-01-11,2019-02-28,4.0,4.0,6,2,2019-02-28,1
OA108854,1,XXXXX,C01,F,2016-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-10-01,,4.833333333333333,5.0,7,2,2019-04-30,30
OA109367,0,XXXXX,C03,M,2018-04-04 00:00:00,2018-06-30 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-04,2018-06-30,5.0,4.0,9,2,2018-06-30,2
OA113186,1,XXXX,C03,F,2016-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-05-01,,4.833333333333333,5.0,7,3,2019-04-30,35
OA113778,0,XXXX,C03,M,2018-09-08 00:00:00,2018-11-30 00:00:00,CA1,1,通常,ナイト,6000,2018-09-08,2018-11-30,4.666666666666667,4.0,7,3,2018-11-30,2
OA115840,1,XXXX,C02,M,2017-12-01 00:00:00,,CA3,0,入会費無料,デイタイム,7500,2017-12-01,,6.333333333333333,6.0,9,4,2019-04-30,16
OA116423,1,XXXX,C01,M,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,5.75,6.0,10,3,2019-04-30,29
OA116646,1,XXXXXX,C01,F,2018-12-15 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-15,,8.25,8.5,10,6,2019-04-30,4
OA124956,1,XXXXX,C01,F,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,5.333333333333333,5.0,7,3,2019-04-30,29
OA126055,1,XXXXX,C03,M,2018-05-14 00:00:00,2019-03-31 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-05-14,2019-03-31,4.818181818181818,4.0,9,1,2019-03-31,10
OA129078,1,XXXXX,C01,F,2015-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-12-01,,5.166666666666667,5.0,8,3,2019-04-30,40
OA129113,1,XXX,C01,F,2018-11-12 00:00:00,,CA1,0,通常,オールタイム,10500,2018-11-12,,7.6,7.0,9,7,2019-04-30,5
OA131146,1,XXX,C01,F,2018-06-03 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2018-06-03,,8.4,8.5,12,5,2019-04-30,10
OA132029,1,XXXXX,C01,F,2016-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-06-01,,5.0,5.0,8,2,2019-04-30,34
OA134132,1,XXX,C01,F,2017-02-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-02-01,2018-09-30,4.0,4.5,5,2,2018-09-30,19
OA137459,0,XXXX,C03,F,2018-03-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,ナイト,6000,2018-03-01,2018-07-31,2.5,2.5,4,1,2018-07-31,4
OA138193,1,XXXXX,C01,F,2018-09-05 00:00:00,,CA1,0,通常,オールタイム,10500,2018-09-05,,8.0,8.0,10,5,2019-04-30,7
OA140594,1,XXXXXX,C03,M,2018-06-05 00:00:00,2018-12-31 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-06-05,2018-12-31,4.285714285714286,5.0,7,2,2018-12-31,6
OA140991,0,XXXXX,C01,F,2017-07-01 00:00:00,2018-04-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-07-01,2018-04-30,4.0,4.0,4,4,2018-04-30,9
OA141161,1,XXXX,C03,M,2019-01-07 00:00:00,,CA1,0,通常,ナイト,6000,2019-01-07,,10.0,10.0,11,9,2019-04-30,3
OA143589,0,XXXXX,C03,F,2019-01-15 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2019-01-15,2019-02-28,4.5,4.5,6,3,2019-02-28,1
OA144483,1,XXXXX,C03,M,2017-10-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-10-01,,5.25,5.0,8,2,2019-04-30,18
OA148697,1,XXX,C01,F,2019-01-03 00:00:00,2019-03-31 00:00:00,CA1,1,通常,オールタイム,10500,2019-01-03,2019-03-31,5.0,4.0,8,3,2019-03-31,2
OA148999,0,XXXXX,C03,M,2019-02-12 00:00:00,,CA1,0,通常,ナイト,6000,2019-02-12,,8.0,8.0,10,6,2019-04-30,2
OA152457,1,XXXXXX,C01,M,2017-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-02-01,,5.083333333333333,5.0,9,1,2019-04-30,26
OA152987,1,XXXXXX,C02,F,2016-10-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-10-01,,6.0,6.0,9,3,2019-04-30,30
OA154669,1,XXXXX,C01,M,2017-02-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-02-01,2019-01-31,3.5,4.0,5,1,2019-01-31,23
OA157445,1,XXXX,C03,F,2018-04-01 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-01,2018-12-31,3.888888888888889,3.0,8,1,2018-12-31,8
OA161496,1,XXXX,C01,M,2018-10-12 00:00:00,,CA1,0,通常,オールタイム,10500,2018-10-12,,8.5,8.0,10,8,2019-04-30,6
OA162065,1,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2016-07-01,,4.25,4.0,6,2,2019-04-30,33
OA164489,0,XXXX,C01,F,2018-11-13 00:00:00,2019-01-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-11-13,2019-01-31,5.333333333333333,4.0,9,3,2019-01-31,2
OA166132,1,XXXXX,C01,M,2015-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-11-01,,4.166666666666667,4.0,7,2,2019-04-30,41
OA175410,0,XXX,C03,F,2017-07-01 00:00:00,2018-06-30 00:00:00,CA2,1,入会費半額,ナイト,6000,2017-07-01,2018-06-30,3.6666666666666665,4.0,5,2,2018-06-30,11
OA175481,0,XXXX,C01,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-01-01,2018-06-30,3.3333333333333335,3.0,5,2,2018-06-30,5
OA176831,1,XXXX,C01,M,2016-12-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2016-12-01,2018-09-30,4.0,4.0,6,3,2018-09-30,21
OA179234,0,XXXXX,C01,M,2016-11-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,オールタイム,10500,2016-11-01,2018-07-31,2.0,2.0,3,1,2018-07-31,20
OA181958,1,XXXXXX,C01,F,2017-12-01 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2017-12-01,,7.416666666666667,7.5,9,4,2019-04-30,16
OA182166,1,XXXX,C01,F,2017-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-10-01,,5.916666666666667,6.5,9,1,2019-04-30,18
OA184199,1,XXXX,C01,M,2016-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-03-01,,4.333333333333333,4.5,8,1,2019-04-30,37
OA185331,1,XX,C01,M,2018-12-08 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-08,,8.0,8.0,10,6,2019-04-30,4
OA186702,1,XXXXX,C01,M,2018-04-07 00:00:00,2018-09-30 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-07,2018-09-30,5.166666666666667,4.0,10,1,2018-09-30,5
OA187758,1,XXXXX,C01,M,2016-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-12-01,,4.583333333333333,4.0,9,2,2019-04-30,28
OA190016,1,XXXX,C01,M,2018-09-05 00:00:00,,CA1,0,通常,オールタイム,10500,2018-09-05,,8.0,8.0,9,7,2019-04-30,7
OA192308,1,XXXX,C03,M,2017-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-01-01,,6.083333333333333,6.0,8,4,2019-04-30,27
OA195861,1,XXXX,C01,M,2019-02-04 00:00:00,,CA1,0,通常,オールタイム,10500,2019-02-04,,9.5,9.5,11,8,2019-04-30,2
OA197856,1,XX,C02,F,2018-12-03 00:00:00,,CA3,0,入会費無料,デイタイム,7500,2018-12-03,,8.75,8.5,11,7,2019-04-30,4
OA198162,1,XXXXX,C02,F,2017-06-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-06-01,,6.25,6.0,8,4,2019-04-30,22
OA207255,1,XXXXXX,C03,F,2018-06-14 00:00:00,,CA2,0,入会費半額,ナイト,6000,2018-06-14,,7.0,7.0,9,4,2019-04-30,10
OA207651,1,XXXX,C01,M,2018-09-13 00:00:00,,CA1,0,通常,オールタイム,10500,2018-09-13,,8.571428571428571,8.0,10,7,2019-04-30,7
OA210660,1,XXXX,C01,M,2017-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-05-01,,5.75,5.5,7,4,2019-04-30,23
OA210759,0,XXXXX,C02,F,2018-07-12 00:00:00,2018-08-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-07-12,2018-08-31,8.5,8.5,10,7,2018-08-31,1
OA211420,0,XX,C01,M,2018-05-03 00:00:00,2019-03-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-03,2019-03-31,3.909090909090909,4.0,7,1,2019-03-31,10
OA212271,1,XXXXX,C01,F,2017-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-11-01,,7.0,7.0,9,5,2019-04-30,17
OA214272,1,XXXX,C02,F,2017-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-11-01,,6.833333333333333,7.0,10,4,2019-04-30,17
OA215175,1,XXXXXX,C01,F,2018-06-11 00:00:00,2018-12-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-06-11,2018-12-31,4.428571428571429,4.0,8,2,2018-12-31,6
OA215868,1,XXXXX,C01,F,2017-01-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-01-01,2018-05-31,3.0,3.0,4,2,2018-05-31,16
OA224027,0,XXXXX,C01,F,2018-05-06 00:00:00,2018-06-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-06,2018-06-30,3.5,3.5,6,1,2018-06-30,1
OA225076,1,XXXXX,C01,M,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,4.333333333333333,4.5,7,1,2019-04-30,46
OA225531,1,XXXXXX,C01,F,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,5.083333333333333,5.0,8,1,2019-04-30,29
OA228506,1,XXXXX,C01,M,2017-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-06-01,,6.25,6.0,10,3,2019-04-30,22
OA232392,1,XXXXX,C03,M,2018-08-04 00:00:00,2018-09-30 00:00:00,CA1,1,通常,ナイト,6000,2018-08-04,2018-09-30,6.5,6.5,8,5,2018-09-30,1
OA233706,1,XXX,C02,F,2017-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-01-01,,5.0,5.5,7,2,2019-04-30,27
OA236087,1,XXXXX,C03,M,2019-01-02 00:00:00,,CA1,0,通常,ナイト,6000,2019-01-02,,8.333333333333334,9.0,10,6,2019-04-30,3
OA236156,1,XXXXX,C01,F,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,4.083333333333333,3.5,8,2,2019-04-30,46
OA239766,1,XXXXX,C01,F,2018-07-06 00:00:00,2019-02-28 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-06,2019-02-28,4.625,4.5,8,2,2019-02-28,7
OA240963,1,XXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-06-01,,3.9166666666666665,3.0,9,1,2019-04-30,34
OA241119,1,XXXX,C02,F,2017-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-01-01,,4.833333333333333,4.5,8,3,2019-04-30,27
OA241695,1,XXXXX,C03,M,2017-10-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-10-01,,6.416666666666667,6.0,9,4,2019-04-30,18
OA245157,0,XXXXX,C01,M,2019-03-12 00:00:00,,CA1,0,通常,オールタイム,10500,2019-03-12,,8.0,8.0,8,8,2019-04-30,1
OA245705,1,XXXXX,C02,F,2018-07-09 00:00:00,,CA1,0,通常,デイタイム,7500,2018-07-09,,7.222222222222222,7.0,9,6,2019-04-30,9
OA245976,1,XXXXXX,C03,M,2018-04-15 00:00:00,2018-11-30 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-15,2018-11-30,4.0,4.0,7,2,2018-11-30,7
OA247479,1,XXXXXX,C01,M,2018-05-07 00:00:00,2019-01-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-07,2019-01-31,4.888888888888889,5.0,12,1,2019-01-31,8
OA248247,1,XX,C01,M,2018-08-04 00:00:00,,CA1,0,通常,オールタイム,10500,2018-08-04,,9.125,8.5,12,6,2019-04-30,8
OA249823,1,XX,C01,M,2017-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-09-01,,6.333333333333333,6.0,9,4,2019-04-30,19
OA250167,1,XXXX,C01,F,2015-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-08-01,,4.166666666666667,4.0,7,2,2019-04-30,44
